Species_code,X,Y,Clusters_id,Land_use,Soil_type,UTM18N_Easting,UTM18N_Northing,Longitude,Latitude,Elevation(m),DBH
CARCAR,61.759,177.603,3,Pasture1973,130C,721492.2644,4846051.751,-72.24964668896106,43.73441132642125,147.62,4.3
PINSTR,60.689,177.905,3,Pasture1973,130C,721492.4431,4846052.88,-72.24964400743755,43.73442142675245,147.4,9.4
ACESAC,60.89,175.789,3,Pasture1973,130C,721490.3551,4846052.495,-72.24967006405052,43.73441858788556,147.12,5.9
FRANIG,60.221,172.699,3,Pasture1973,130C,721487.1959,4846052.926,-72.24970907092128,43.7344234076826,146.73,8.5
PINSTR,63.095,177.636,3,Pasture1973,130C,721492.4503,4846050.377,-72.24964494917428,43.734398913773475,147.82,13.1
FRAAME,63.931,177.569,3,Pasture1973,130C,721492.4793,4846049.51,-72.2496449466156,43.734391107713236,148.02,6.9
CARCAR,65.869,178.107,3,Managed Forest,130C,721493.238,4846047.557,-72.24963634074577,43.734373316720884,148.52,4.5
CARCAR,67.005,178.61,3,Managed Forest,130C,721493.87,4846046.428,-72.24962896694828,43.734362974247404,148.66,4.2
FRAAME,67.54,178.207,3,Managed Forest,130C,721493.5292,4846045.843,-72.24963343495276,43.734357814818324,148.84,17.3
BETPAP,68.709,179.853,3,Managed Forest,130C,721495.3052,4846044.776,-72.2496118462971,43.73434768824889,149.26,34.5
FRAAME,63.964,179.954,3,Pasture1973,130C,721494.8624,4846049.675,-72.24961532043476,43.734391879854165,148.32,9.6
FRAAME,62.661,179.652,3,Pasture1973,130C,721494.4118,4846050.993,-72.24962036642717,43.73440386792597,147.92,15.8
ACESAC,62.293,179.987,3,Pasture1973,130C,721494.7039,4846051.401,-72.24961657536788,43.73440745004397,147.92,5
FRAAME,68.576,175.89,3,Managed Forest,130C,721491.3364,4846044.581,-72.24966115265191,43.73434711992076,148.84,7.3
BETALL,66.738,175.319,3,Managed Forest,130C,721490.5562,4846046.427,-72.24967006927102,43.73436395502429,148.3,18.1
TILAME,66.905,175.924,3,Managed Forest,130C,721491.1789,4846046.306,-72.24966239560527,43.73436268081824,148.44,6.6
FRAAME,67.038,173.808,3,Managed Forest,130C,721489.0832,4846045.992,-72.24968851845108,43.734360482787544,148.18,9.3
FRAAME,68.074,172.699,3,Managed Forest,130C,721488.0955,4846044.831,-72.2497012473777,43.73435033629079,148.54,14.8
CARCAR,69.645,173.673,3,Managed Forest,331C,721489.2472,4846043.293,-72.2496875960744,43.73433616024122,148.86,3.2
CARCAR,73.922,160.844,3,Pasture1973,331C,721476.9388,4846037.809,-72.24984251907453,43.73429051579926,148.35,4.6
CARCAR,73.221,162.422,3,Pasture1973,331C,721478.4327,4846038.664,-72.24982363770086,43.73429775910676,148.25,5
FRANIG,71.182,162.019,3,Pasture1973,130C,721477.7971,4846040.732,-72.2498306694097,43.73431654757834,147.69,14.9
ACESAC,72.352,162.691,3,Pasture1973,331C,721478.6015,4846039.582,-72.2498211659147,43.73430596476287,148.03,6
CARCAR,72.586,167.326,3,Managed Forest,331C,721483.2522,4846039.729,-72.24976342158979,43.734305897809236,148.8,8
CARCAR,70.28,165.747,3,Managed Forest,130C,721481.4128,4846041.974,-72.24978531140619,43.73432663767632,148.01,3.5
FRAAME,70.313,167.292,3,Managed Forest,331C,721482.9579,4846042.069,-72.2497661080139,43.73432703059147,148.16,15.3
FAGGRA,70.781,169.677,3,Managed Forest,331C,721485.3909,4846041.787,-72.24973604706491,43.73432376774862,148.72,19.5
FRANIG,74.056,167.225,1,Managed Forest,331C,721483.3199,4846038.205,-72.24976320962942,43.73429217143408,148.94,8.3
POPGRA,75.058,169.643,1,Managed Forest,331C,721485.8469,4846037.375,-72.24973220851824,43.73428395205583,149.44,39.9
FRAAME,72.853,166.553,3,Managed Forest,331C,721482.5117,4846039.389,-72.2497727462396,43.73430306116936,148.62,16.9
CARCAR,77.13,169.542,1,Managed Forest,331C,721485.9835,4846035.231,-72.249731397363945,43.73426462910745,149.86,4.8
CARCAR,77.531,169.542,1,Managed Forest,331C,721486.0295,4846034.818,-72.24973099693253,43.7342609010365,150,2.1
FAGGRA,78.734,169.878,1,Managed Forest,331C,721486.5025,4846033.606,-72.24972562943375,43.734249859594016,150.2,6.7
FRANIG,78.768,169.173,1,Managed Forest,331C,721485.8031,4846033.512,-72.2497343429746,43.7342492230925,150.16,4.4
OSTVIR,79.403,169.777,1,Managed Forest,331C,721486.4784,4846032.908,-72.24972621586294,43.734243589301094,150.46,5.2
FRANIG,79.069,168.199,1,Managed Forest,331C,721484.8659,4846033.12,-72.24974612875171,43.734245977539175,150.14,7
FRANIG,76.395,165.747,1,Managed Forest,331C,721482.1134,4846035.671,-72.24977921789622,43.73426974214559,149.44,16.4
FRANIG,79.603,162.288,1,Managed Forest,331C,721479.0301,4846032.074,-72.249818942383,43.73423831325272,149.51,15
BETALL,76.596,172.229,1,Managed Forest,331C,721488.603,4846036.007,-72.24969858744244,43.73427082571845,150.04,14.8
OSTVIR,71.717,175.655,3,Managed Forest,331C,721491.4618,4846041.323,-72.24966093931384,43.734317781514946,149.42,6.8
PINSTR,70.915,177.401,3,Managed Forest,331C,721493.1118,4846042.296,-72.24964007315725,43.734326039404955,149.4,26.2
CARCAR,70.447,175.453,3,Managed Forest,331C,721491.1148,4846042.615,-72.24966471104318,43.73432950480975,149.24,2.7
BETALL,70.848,178.745,3,Managed Forest,331C,721494.4449,4846042.478,-72.24962346341673,43.73432727805461,149.5,17.2
FAGGRA,72.018,180.055,3,Managed Forest,331C,721495.8858,4846041.382,-72.24960604304727,43.734316990760654,150.06,25
TSUCAN,77.832,179.887,3,Managed Forest,331C,721496.3843,4846035.375,-72.24960233447183,43.7342628176768,151.16,8.5
TSUCAN,79.77,178.913,3,Managed Forest,331C,721495.6346,4846033.295,-72.24961248997995,43.73424433503989,151.5,11.8
TSUCAN,78.801,178.308,3,Managed Forest,331C,721494.9201,4846034.243,-72.24962096158583,43.73425307432498,151.28,11.9
OSTVIR,79.837,177.368,3,Managed Forest,331C,721494.101,4846033.097,-72.2496315931362,43.734243012380496,151.4,20.8
TSUCAN,78.968,177.133,3,Managed Forest,331C,721493.767,4846033.973,-72.24963537497285,43.734250990480895,151.32,8.4
TSUCAN,80.038,176.058,1,Managed Forest,331C,721492.8172,4846032.78,-72.24964764698296,43.734240544876236,151.34,15.4
TSUCAN,79.603,175.252,1,Managed Forest,331C,721491.9632,4846033.16,-72.24965808281367,43.73424421749429,151.22,8.9
TSUCAN,80.004,174.076,1,Managed Forest,331C,721490.836,4846032.649,-72.24967227422536,43.734239958466596,150.94,11
FRAAME,67.707,161.113,3,Pasture1973,130C,721476.4951,4846044.238,-72.24984537435134,43.73434846778844,146.67,13.1
CARCAR,62.861,169.442,3,Managed Forest,130C,721484.2491,4846049.931,-72.24974685453631,43.73439735216101,147.01,3.4
CARCAR,73.221,162.422,3,Pasture1973,331C,721478.4327,4846038.664,-72.24982363770086,43.73429775910676,148.25,3.9
CARCAR,72.586,167.326,3,Managed Forest,331C,721483.2522,4846039.729,-72.24976342158979,43.734305897809236,148.8,7.7
PINSTR,61.389,181.099,3,Pasture1973,130C,721495.7096,4846052.426,-72.24960367917822,43.73441636803289,147.84,19.4
FRAAME,62.329,181.625,3,Pasture1973,130C,721496.3421,4846051.501,-72.24959621514643,43.73440786008994,148.14,14.3
FRAAME,63.468,181.818,3,Pasture1973,130C,721496.6651,4846050.343,-72.24959268590618,43.734397349095964,148.34,11.3
FRAAME,64.301,182.999,3,Pasture1973,130C,721497.9387,4846049.583,-72.24957720217898,43.73439013359677,148.82,8.9
ACESAC,68.329,180.527,3,Managed Forest,130C,721495.9341,4846045.224,-72.24960386134823,43.7343515295108,149.24,5.9
PINSTR,61.801,182.065,3,Pasture1973,130C,721496.7205,4846052.082,-72.24959128241981,43.734412972312526,147.96,11.2
FRAAME,60.44,182.34,3,Pasture1973,130C,721496.839,4846053.508,-72.2495892252204,43.734425761704195,147.8,10.5
PINSTR,64.329,184.455,3,Pasture1973,130C,721499.3945,4846049.676,-72.24955910720182,43.734390535162404,148.94,16.7
FRAAME,61.468,184.977,3,Pasture1973,130C,721499.5874,4846052.669,-72.24955548169154,43.7344173952055,148.44,22
ACESAC,60.801,186.021,3,Pasture1973,130C,721500.5525,4846053.444,-72.24954319204792,43.73442407692954,148.52,3.8
PINSTR,60.856,188.356,3,Pasture1973,130C,721502.8883,4846053.584,-72.24951416282387,43.734424638333486,149.04,18.4
FRAAME,63.523,186.268,3,Pasture1973,130C,721501.1108,4846050.659,-72.24953741455067,43.73439886316464,149.1,20.4
PINSTR,63.968,187.01,3,Pasture1973,130C,721501.902,4846050.263,-72.24952776421735,43.734395065396576,149.3,10.9
PINSTR,63.69,188.576,3,Pasture1973,130C,721503.4324,4846050.681,-72.24950861007433,43.734398367571444,149.48,14.4
FRAAME,62.856,187.917,3,Pasture1973,130C,721502.6794,4846051.485,-72.24951761853045,43.7344058232945,149.16,7.3
ACESAC,62.745,188.961,3,Pasture1973,130C,721503.7082,4846051.687,-72.24950477484045,43.73440733269011,149.34,3.9
PRUSER,67.468,189.483,3,Pasture1973,130C,721504.7701,4846046.862,-72.24949359144524,43.73436362168165,150.22,6
FRAAME,67.218,189.95,3,Pasture1973,130C,721505.2073,4846047.159,-72.24948804639476,43.73436616217141,150.28,22.3
FRAAME,68.356,190.691,3,Pasture1973,130C,721506.0769,4846046.048,-72.2494777181962,43.734355910601636,150.51,6.5
PINSTR,69.44,187.175,3,Pasture1973,130C,721502.6935,4846044.636,-72.24952026502208,43.73434422233945,150.18,16.8
BETPAP,70.023,186.516,3,Pasture1973,130C,721502.1029,4846043.98,-72.24952786061367,43.73433849898752,150.38,15.8
BETALL,68.245,186.625,3,Pasture1973,130C,721502.0079,4846045.822,-72.24952828013222,43.73435509346116,150.02,26.2
CARCAR,68.218,184.922,3,Pasture1973,130C,721500.3059,4846045.707,-72.24954943784222,43.73435456758035,149.72,1.6
CARCAR,68.356,183.439,3,Managed Forest,130C,721498.8422,4846045.44,-72.24956770247047,43.73435260349988,149.46,2.7
CARCAR,69.079,181.68,3,Managed Forest,130C,721497.1702,4846044.548,-72.24958880815105,43.73434508067143,149.54,3.6
PINSTR,67.023,194.309,3,Pasture1973,130C,721509.5336,4846047.726,-72.24943415261643,43.734369969233434,150.59,1.9
PINSTR,66.745,193.759,3,Pasture1973,130C,721508.9531,4846047.966,-72.24944125383784,43.734372301080384,150.59,2
PINSTR,68.995,193.649,3,Pasture1973,130C,721509.1011,4846045.637,-72.2494403775915,43.73435131092295,150.87,1.6
TSUCAN,77.856,181.506,3,Managed Forest,331C,721498.0022,4846035.486,-72.24958222155395,43.73426333271381,151.45,11.6
TSUCAN,77.69,180.875,3,Managed Forest,331C,721497.3537,4846035.604,-72.24959021644439,43.73426458765041,151.32,11.3
CARCAR,71.273,181.891,3,Managed Forest,331C,721497.6321,4846042.304,-72.24958400345956,43.73432476120627,149.9,5.8
FRAAME,69.995,182.578,3,Managed Forest,130C,721498.171,4846043.679,-72.24957675294465,43.73433696635874,149.82,12.3
BETALL,70.968,184.336,3,Managed Forest,130C,721500.0363,4846042.823,-72.24955396977829,43.7343287107425,150.34,12
CARCAR,70.745,185.875,3,Managed Forest,130C,721501.5461,4846043.182,-72.24953509546906,43.734331488456725,150.28,3.9
CARCAR,71.301,188.265,3,Pasture1973,130C,721503.9941,4846042.809,-72.2495048859714,43.73432740266089,150.68,4.1
FRAALN,71.023,189.501,3,Pasture1973,130C,721505.1953,4846043.199,-72.24948982653274,43.73433055134506,150.64,5.7
PINSTR,71.856,189.611,3,Pasture1973,130C,721505.4005,4846042.35,-72.24948763112681,43.734322854538256,150.76,12.2
PINSTR,73.301,189.583,3,Managed Forest,130C,721505.5381,4846040.858,-72.24948653906075,43.734309395078476,151.18,17.5
TSUCAN,79.523,190.05,1,Managed Forest,130C,721506.7168,4846034.483,-72.24947454551072,43.73425170919617,152.59,34.2
OSTVIR,79.69,182.056,3,Managed Forest,331C,721498.761,4846033.641,-72.24957356999059,43.73424651298968,151.89,17.6
TSUCAN,79.495,181.369,3,Managed Forest,331C,721498.0533,4846033.785,-72.24958228843977,43.734248019441154,151.89,7.7
TSUCAN,78.856,181.973,3,Managed Forest,331C,721498.5826,4846034.494,-72.24957543135096,43.73425423776443,151.67,11
TSUCAN,77.801,182.853,3,Managed Forest,331C,721499.3397,4846035.655,-72.24956556261095,43.73426445312527,151.59,7.7
TSUCAN,74.634,190.691,3,Managed Forest,130C,721506.7962,4846039.577,-72.24947146224336,43.734297498562256,151.59,16.7
BETALL,73.606,190.856,3,Pasture1973,130C,721506.843,4846040.65,-72.24947043975337,43.73430713464938,151.33,19.2
BETPAP,74.023,191.186,3,Pasture1973,130C,721507.22,4846040.248,-72.24946592933352,43.73430340663689,151.49,10.3
BETPAP,74.884,191.735,3,Pasture1973,130C,721507.8663,4846039.407,-72.24945825956661,43.73429565002078,151.71,20
CARCAR,73.856,192.477,3,Pasture1973,130C,721508.4888,4846040.528,-72.2494500767544,43.734305545834594,151.63,6.4
ACESAC,73.912,193.027,3,Pasture1973,130C,721509.0439,4846040.517,-72.24944319624608,43.73430528109558,151.75,4.3
CARCAR,73.718,193.439,3,Pasture1973,130C,721509.4327,4846040.751,-72.24943827746897,43.7343072694474,151.75,6.5
CARCAR,73.162,192.807,3,Pasture1973,130C,721508.7385,4846041.272,-72.24944667317406,43.7343121624406,151.41,3.9
CARCAR,72.468,191.653,3,Pasture1973,130C,721507.5077,4846041.89,-72.24946168450275,43.73431808808983,151.27,3.7
CARCAR,72.634,191.433,3,Pasture1973,130C,721507.3073,4846041.701,-72.2494642479711,43.73431644817094,151.27,2.4
PINSTR,71.829,190.691,3,Pasture1973,130C,721506.4748,4846042.468,-72.249474257709835,43.7343235948829,150.91,26.1
CARCAR,70.773,191.516,3,Pasture1973,130C,721507.1769,4846043.626,-72.24946507235555,43.734333799682055,150.85,4.3
CARCAR,70.051,191.955,3,Pasture1973,130C,721507.5321,4846044.407,-72.24946034499017,43.734340717536355,150.75,4.8
FRAAME,70.273,192.642,3,Pasture1973,130C,721508.2429,4846044.236,-72.24945159920375,43.734338967323815,150.87,16.5
FRAAME,71.134,193.521,3,Pasture1973,130C,721509.2184,4846043.422,-72.24943983516265,43.734331355198975,151.11,24.5
FRAAME,72.301,194.016,3,Pasture1973,130C,721509.846,4846042.26,-72.24943252957316,43.7343207172413,151.31,8.3
FRAAME,72.801,194.867,3,Pasture1973,130C,721510.7522,4846041.816,-72.24942147265992,43.73431645342383,151.65,23.3
BETPAP,79.745,194.345,1,Pasture1973,130C,721511.027,4846034.615,-72.24942103072657,43.734251608874864,153.13,19.9
FRAAME,61.468,184.977,3,Pasture1973,130C,721499.5874,4846052.669,-72.24955548169154,43.7344173952055,148.44,13.5
FRAAME,63.523,186.268,3,Pasture1973,130C,721501.1108,4846050.659,-72.24953741455067,43.73439886316464,149.1,13.5
PRUSER,67.468,189.483,3,Pasture1973,130C,721504.7701,4846046.862,-72.24949359144524,43.73436362168165,150.22,4.9
PRUSER,67.468,189.483,3,Pasture1973,130C,721504.7701,4846046.862,-72.24949359144524,43.73436362168165,150.22,3.7
OSTVIR,79.69,182.056,3,Managed Forest,331C,721498.761,4846033.641,-72.24957356999059,43.73424651298968,151.89,7.6
CARCAR,73.718,193.439,3,Pasture1973,130C,721509.4327,4846040.751,-72.24943827746897,43.7343072694474,151.75,3.3
ACERUB,65.647,203.937,3,Pasture1973,130C,721518.981,4846049.951,-72.24931605747553,43.73438715780886,151.14,11.8
FRANIG,65.559,203.593,3,Pasture1973,130C,721518.6277,4846050.013,-72.24932041400436,43.73438782094501,150.88,16.6
FRANIG,64.657,203.238,3,Pasture1973,130C,721518.1702,4846050.913,-72.2493257177226,43.73439605179109,150.88,20.9
PINSTR,63.402,202.057,3,Pasture1973,130C,721516.8483,4846052.108,-72.24934162129121,43.73440719394009,150.36,18.5
ACERUB,62.931,202.726,3,Pasture1973,130C,721517.4617,4846052.649,-72.24933379025542,43.73441187621144,150.46,14.4
ACERUB,61.167,200.522,3,Pasture1973,130C,721515.0609,4846054.283,-72.24936289486064,43.734427288804206,149.92,12.1
PINSTR,61.873,203.75,3,Pasture1973,130C,721518.3621,4846053.826,-72.24932213746867,43.73442219263977,150.48,19.9
FRANIG,60.696,209.577,3,Pasture1973,130C,721524.0403,4846055.527,-72.24925100847274,43.73443579444682,150.93,30
PINSTR,61.441,208.907,3,Pasture1973,130C,721523.4573,4846054.703,-72.24925857904893,43.73442855792947,150.96,17.4
FRANIG,62.225,207.963,3,Pasture1973,130C,721522.6054,4846053.816,-72.24926951081565,43.734420835145414,151,26.5
PINSTR,65.951,204.97,3,Pasture1973,130C,721520.0464,4846049.724,-72.24930293656261,43.73438479802144,151.26,26.5
FRAALN,66.108,204.616,3,Pasture1973,130C,721519.7112,4846049.533,-72.24930717282103,43.73438318038649,151.14,2.4
PINSTR,62.461,210.246,3,Pasture1973,130C,721524.91,4846053.764,-72.24924094767654,43.73441967904107,151.4,16.4
PINSTR,61.127,211.9,3,Pasture1973,130C,721526.4072,4846055.278,-72.24922175376474,43.73443284800033,151.19,20.5
FRANIG,66.225,216.86,3,Pasture1973,130C,721531.9394,4846050.439,-72.24915513006304,43.73438767563767,152.81,21.9
FRANIG,68.931,216.781,3,Pasture1973,130C,721532.1706,4846047.643,-72.24915341436787,43.734362460644846,153.27,16.5
ACERUB,68.069,212.726,3,Pasture1973,130C,721528.0265,4846048.191,-72.2492045889129,43.734368627079625,152.54,9.2
ACESAC,72.225,207.018,3,Pasture1973,130C,721522.8082,4846043.429,-72.24927127464339,43.7343273587022,152.54,3
FRAAME,71.912,207.254,3,Pasture1973,130C,721523.0078,4846043.771,-72.24926865805962,43.734330374866666,152.64,16.3
FRAAME,71.951,207.726,3,Pasture1973,130C,721523.4832,4846043.77,-72.2492627619687,43.73433022386028,152.64,14.3
FRANIG,73.049,207.648,3,Pasture1973,130C,721523.5311,4846042.632,-72.24926263668391,43.73431997490704,152.8,10.4
FRAAME,73.441,208.12,3,Pasture1973,130C,721524.0469,4846042.268,-72.24925638905123,43.734316547178224,152.96,23.1
ACERUB,74.225,205.955,3,Pasture1973,130C,721521.9769,4846041.278,-72.24928247161856,43.73430826193244,152.86,16.8
ACERUB,74.853,206.585,3,Pasture1973,130C,721522.6774,4846040.683,-72.24927402827377,43.73430270152386,153.04,17.3
ACESAC,73.99,207.136,3,Pasture1973,130C,721523.1282,4846041.619,-72.24926805128315,43.73431098481005,152.98,13.6
FRAAME,74.892,207.372,3,Pasture1973,130C,721523.4669,4846040.709,-72.24926422520456,43.734302699514515,153.14,25.8
FRAAME,74.814,208.711,3,Pasture1973,130C,721524.7938,4846040.902,-72.2492476878338,43.73430403889045,153.24,15.3
FRAAME,77.912,208.711,3,Pasture1973,130C,721525.1487,4846037.708,-72.2492446017881,43.73427520751803,153.79,29.5
FRANIG,76.775,209.301,3,Pasture1973,130C,721525.6071,4846038.93,-72.24923841270534,43.73428606068374,153.61,10.2
FRAAME,78.422,208.75,3,Pasture1973,130C,721525.2461,4846037.186,-72.24924360876659,43.73427048379624,153.79,24.7
FRAAME,77.52,211.545,3,Pasture1973,130C,721527.9311,4846038.35,-72.24920982653656,43.73428015019091,154.05,17
FRAAME,76.892,212.49,3,Pasture1973,130C,721528.8019,4846039.077,-72.24919872628568,43.73428642835813,153.88,15
FRAAME,75.01,210.64,3,Pasture1973,130C,721526.7407,4846040.861,-72.24922355685777,43.73430308856584,153.42,8
FRAAME,74.108,213.396,3,Pasture1973,130C,721529.3868,4846042.022,-72.24919025832823,43.73431273959396,153.64,15.1
FRANIG,73.127,211.781,3,Pasture1973,130C,721527.6632,4846042.898,-72.24921127565574,43.7343211328222,153.38,8
FRAAME,71.716,210.285,3,Pasture1973,130C,721526.0091,4846044.227,-72.24923124433566,43.73433357935711,153,25.3
ACESAC,72.5,212.844,3,Pasture1973,130C,721528.6519,4846043.634,-72.24919870934684,43.734327456710886,153.4,6.3
PINSTR,70.225,212.057,3,Pasture1973,130C,721527.6061,4846045.913,-72.24921074174455,43.73434826539062,152.92,14.4
FRAAME,72.108,217.333,3,Pasture1973,130C,721533.0852,4846044.414,-72.24914340068965,43.7343331472951,153.77,8.3
PINSTR,73.167,217.215,3,Pasture1973,130C,721533.0889,4846043.312,-72.24914380881677,43.73432323531366,153.93,18
ACESAC,76.147,218.159,3,Pasture1973,130C,721534.372,4846040.32,-72.24912912691285,43.7342959433464,154.47,4.5
ACESAC,77.206,217.018,3,Pasture1973,130C,721533.355,4846039.132,-72.24914223045533,43.73428556284153,154.51,7
FRAAME,76.422,215.285,3,Pasture1973,130C,721531.5364,4846039.795,-72.24916451382815,43.734292068834826,154.31,20.7
ACERUB,74.225,205.955,3,Pasture1973,130C,721521.9769,4846041.278,-72.24928247161856,43.73430826193244,152.86,10
ACERUB,74.853,206.585,3,Pasture1973,130C,721522.6774,4846040.683,-72.24927402827377,43.73430270152386,153.04,10
ACESAC,73.99,207.136,3,Pasture1973,130C,721523.1282,4846041.619,-72.24926805128315,43.73431098481005,152.98,11.4
ACERUB,63.926,220,3,Pasture1973,130C,721534.8085,4846053.072,-72.24911845908485,43.73441049850917,152.59,14.6
ACERUB,62.469,225.594,3,Pasture1973,130C,721540.2223,4846055.042,-72.24905049865482,43.734426598437985,153.21,18.5
PINSTR,61.105,225.052,3,Pasture1973,130C,721539.5253,4846056.403,-72.24905858298398,43.73443904686484,152.89,22.9
PINSTR,61.064,228.26,3,Pasture1973,130C,721542.721,4846056.714,-72.24901881773161,43.734440889144764,153.37,16.7
PINSTR,64.411,226.219,3,Pasture1973,130C,721541.0683,4846053.093,-72.24904080850627,43.734408817298906,153.59,12
